"GEOID","NAME","geometry","PNHS","PNoVE","PUNE","PDIS","GINI","REVGINI","RES3","group3"
"51087200106","Census Tract 2001.06, Henrico County, Virginia",list(list(c(-77.594271, -77.591705, -77.591138, -77.590461, -77.585845, -77.584833, -77.578661, -77.577305, -77.573453, -77.572254, -77.567331, -77.564653, -77.564083, -77.563905, -77.566337, -77.575858, -77.583402, -77.594468, -77.594271, 37.596866, 37.599828, 37.603572, 37.60734, 37.607352, 37.607347, 37.607341, 37.607218, 37.606056, 37.605653, 37.603659, 37.601699, 37.601705, 37.600225, 37.594718, 37.595263, 37.595667, 37.596272, 37.596866))),91,90.3,95.3,89.1,0.4182,58.18,0.84776,"[0.82152, 0.84980)"
"51087200802","Census Tract 2008.02, Henrico County, Virginia",list(list(c(-77.458469, -77.450447, -77.449232, -77.436673, -77.434794, -77.442415, -77.444785, -77.446583, -77.44712, -77.448815, -77.449824, -77.450323, -77.450257, -77.450427, -77.454334, -77.455102, -77.455386, -77.456685, -77.457001, -77.457042, -77.45732, -77.457446, -77.457757, -77.458469, 37.628098, 37.629579, 37.629698, 37.629467, 37.629029, 37.617679, 37.613948, 37.611119, 37.609951, 37.607298, 37.605701, 37.604383, 37.602449, 37.602427, 37.6019, 37.605693, 37.606406, 37.609108, 37.610473, 
37.617727, 37.620028, 37.620423, 37.622632, 37.628098))),89.8,97.5,91.7,90,0.4,60,0.858,"[0.84980, 0.87426)"
"51003010901","Census Tract 109.01, Albemarle County, Virginia",list(list(c(-78.524633, -78.524186, -78.52256, -78.520154, -78.518166, -78.507616, -78.50997, -78.504839, -78.506783, -78.511389, -78.511909, -78.514634, -78.513997, -78.515701, -78.521568, -78.523547, -78.524725, -78.524633, 38.048506, 38.049554, 38.052388, 38.054182, 38.054929, 38.056269, 38.051941, 38.047275, 38.044961, 38.043795, 38.044049, 38.044838, 38.044161, 38.044907, 38.046483, 38.047396, 38.048299, 38.048506))),99.6,82,95.7,97.9,0.5433,45.67,0.84174,"[0.82152, 0.84980)"
"51011040300","Census Tract 403, Appomattox County, Virginia",list(list(c(-78.92901, -78.926348, -78.924694, -78.922039, -78.919727, -78.916816, -78.915613, -78.913825, -78.912165, -78.911706, -78.909884, -78.905236, -78.902359, -78.899845, -78.898665, -78.895947, -78.89046, -78.887472, -78.884602, -78.880171, -78.873963, -78.872681, -78.873185, -78.872846, -78.869908, -78.865945, -78.864579, -78.863812, -78.860031, -78.85608, -78.852342, -78.848789, -78.846525, -78.843526, -78.842518, -78.840851, -78.834835, -78.833386, -78.833048, -78.825692, -78.824525, 
-78.821115, -78.819757, -78.810941, -78.810127, -78.807374, -78.805455, -78.806914, -78.808911, -78.810068, -78.808041, -78.804684, -78.79964, -78.797692, -78.793906, -78.793073, -78.79245, -78.790805, -78.786897, -78.782809, -78.776654, -78.77257, -78.77148, -78.771114, -78.772667, -78.775558, -78.77747, -78.779165, -78.783843, -78.787035, -78.792564, -78.795466, -78.797079, -78.799224, -78.793573, -78.78577, -78.782689, -78.777427, -78.777181, -78.777929, -78.77493, -78.775811, -78.77517, -78.775818, 
-78.775858, -78.780748, -78.783746, -78.787033, -78.78922, -78.790793, -78.792446, -78.794848, -78.797032, -78.795044, -78.793634, -78.791252, -78.788999, -78.785511, -78.782836, -78.791491, -78.790578, -78.789748, -78.787953, -78.78606, -78.784655, -78.774912, -78.773883, -78.771504, -78.770421, -78.764759, -78.763995, -78.762945, -78.757976, -78.755754, -78.728407, -78.726483, -78.722356, -78.721013, -78.716227, -78.713427, -78.711797, -78.708957, -78.705011, -78.702989, -78.70163, -78.696538, 
-78.695429, -78.696296, -78.692232, -78.691812, -78.690028, -78.687865, -78.686762, -78.685331, -78.683224, -78.680924, -78.678341, -78.676048, -78.672454, -78.668433, -78.664941, -78.662572, -78.659715, -78.656775, -78.652356, -78.651784, -78.649787, -78.644836, -78.642192, -78.636325, -78.635487, -78.637044, -78.637375, -78.63436, -78.635374, -78.637874, -78.637181, -78.639012, -78.640149, -78.638118, -78.635586, -78.635068, -78.637499, -78.63727, -78.634933, -78.630089, -78.630957, -78.631434, 
-78.630175, -78.628932, -78.627983, -78.623879, -78.621485, -78.619991, -78.618601, -78.616827, -78.616234, -78.616392, -78.615621, -78.611718, -78.607558, -78.60448, -78.601359, -78.599882, -78.595809, -78.595126, -78.594436, -78.595416, -78.599693, -78.601434, -78.600373, -78.595818, -78.594483, -78.595439, -78.600631, -78.601358, -78.605004, -78.606571, -78.608078, -78.609577, -78.609836, -78.614021, -78.621529, -78.627028, -78.630765, -78.631709, -78.632734, -78.632979, -78.636866, -78.640148, 
-78.641633, -78.642102, -78.64413, -78.646792, -78.647089, -78.650802, -78.653766, -78.655224, -78.656943, -78.660953, -78.664906, -78.668887, -78.671843, -78.673332, -78.677282, -78.67981, -78.679629, -78.67949, -78.679883, -78.679533, -78.681573, -78.685305, -78.689871, -78.691349, -78.694219, -78.698135, -78.702336, -78.704607, -78.707607, -78.709755, -78.71357, -78.717947, -78.720357, -78.72408, -78.726256, -78.727025, -78.730856, -78.733883, -78.73492, -78.735739, -78.739323, -78.740406, -78.741112, 
-78.74557, -78.752115, -78.753944, -78.755162, -78.757077, -78.758371, -78.762144, -78.764099, -78.768132, -78.772909, -78.776438, -78.777921, -78.781642, -78.784404, -78.79164, -78.795321, -78.799896, -78.801248, -78.804622, -78.808198, -78.821956, -78.824209, -78.836959, -78.856544, -78.856974, -78.857875, -78.857887, -78.855573, -78.854804, -78.856347, -78.860593, -78.861016, -78.863598, -78.87097, -78.876045, -78.879294, -78.885011, -78.887678, -78.891182, -78.892712, -78.896721, -78.899063, 
-78.900898, -78.90721, -78.909608, -78.911849, -78.913274, -78.914384, -78.917373, -78.919869, -78.9202, -78.921724, -78.92254, -78.922166, -78.921326, -78.922642, -78.923462, -78.923462, -78.92646, -78.92901, 37.278684, 37.279648, 37.279268, 37.277235, 37.277244, 37.27934, 37.280782, 37.281651, 37.280787, 37.279715, 37.279221, 37.280039, 37.282187, 37.282226, 37.283397, 37.284595, 37.286239, 37.286725, 37.28851, 37.288807, 37.290638, 37.294372, 37.297238, 37.297996, 37.298919, 37.301289, 37.303734, 
37.304563, 37.306638, 37.306452, 37.308267, 37.308397, 37.31034, 37.315001, 37.317658, 37.319107, 37.319062, 37.320033, 37.316856, 37.290817, 37.289593, 37.288008, 37.288862, 37.289992, 37.290526, 37.295482, 37.296876, 37.299803, 37.301484, 37.304889, 37.304632, 37.305134, 37.306329, 37.305998, 37.307014, 37.307888, 37.31035, 37.310857, 37.309922, 37.309596, 37.314157, 37.313038, 37.311978, 37.312188, 37.314606, 37.320642, 37.322688, 37.323677, 37.324847, 37.324515, 37.322838, 37.323093, 37.323738, 
37.325707, 37.325246, 37.329082, 37.331192, 37.327695, 37.327872, 37.32999, 37.334262, 37.336491, 37.338673, 37.340072, 37.343008, 37.345378, 37.346191, 37.351991, 37.352262, 37.353389, 37.356025, 37.358251, 37.359235, 37.360908, 37.363771, 37.366303, 37.367872, 37.368534, 37.369751, 37.375365, 37.376379, 37.381242, 37.386408, 37.389742, 37.391034, 37.397774, 37.39908, 37.404425, 37.405662, 37.410258, 37.411238, 37.414829, 37.41941, 37.420148, 37.427237, 37.428044, 37.432674, 37.434798, 37.449511, 
37.454147, 37.455657, 37.456939, 37.456593, 37.455255, 37.453503, 37.449288, 37.447591, 37.443873, 37.439348, 37.438085, 37.436695, 37.433636, 37.433302, 37.432137, 37.428974, 37.428578, 37.426831, 37.426485, 37.425029, 37.422552, 37.422304, 37.423649, 37.423475, 37.420655, 37.41782, 37.41805, 37.417775, 37.418526, 37.418151, 37.416467, 37.415957, 37.414871, 37.413855, 37.412546, 37.410701, 37.408742, 37.406171, 37.405755, 37.404031, 37.401555, 37.400391, 37.398487, 37.393522, 37.392449, 37.390914, 
37.389001, 37.387634, 37.385261, 37.38425, 37.384436, 37.385315, 37.387371, 37.388776, 37.388086, 37.387551, 37.388165, 37.388515, 37.389808, 37.394052, 37.394866, 37.393429, 37.394871, 37.395417, 37.396855, 37.399168, 37.398525, 37.397974, 37.391334, 37.364293, 37.351367, 37.348973, 37.346838, 37.344949, 37.344054, 37.340735, 37.338016, 37.337483, 37.335714, 37.336262, 37.335504, 37.331769, 37.327544, 37.324608, 37.322045, 37.318236, 37.31566, 37.314634, 37.314325, 37.306348, 37.303032, 37.302561, 
37.300232, 37.299316, 37.296758, 37.294989, 37.293513, 37.29023, 37.288116, 37.286858, 37.280818, 37.277793, 37.272477, 37.269017, 37.268511, 37.262666, 37.258826, 37.258474, 37.258145, 37.255013, 37.251891, 37.248759, 37.247506, 37.246699, 37.246091, 37.243162, 37.242064, 37.240389, 37.238746, 37.237366, 37.236862, 37.238142, 37.23662, 37.237063, 37.233527, 37.226851, 37.225437, 37.222388, 37.220468, 37.22026, 37.221255, 37.221694, 37.223199, 37.224559, 37.223787, 37.220803, 37.220993, 37.222364, 
37.223009, 37.224727, 37.227669, 37.228724, 37.229589, 37.228676, 37.229316, 37.228847, 37.226586, 37.224005, 37.218026, 37.213593, 37.208767, 37.206589, 37.203522, 37.201852, 37.204867, 37.205361, 37.208458, 37.211939, 37.212425, 37.214531, 37.217282, 37.219534, 37.226578, 37.228826, 37.238363, 37.238942, 37.240652, 37.242921, 37.243581, 37.245999, 37.246698, 37.247816, 37.24866, 37.248638, 37.24717, 37.24679, 37.245515, 37.243369, 37.24461, 37.244613, 37.244056, 37.242485, 37.242687, 37.245545, 
37.2459, 37.247166, 37.249657, 37.257266, 37.260118, 37.262756, 37.265637, 37.270305, 37.277071, 37.278684))),83,96.1,94.6,87.1,0.4535,54.65,0.8309,"[0.82152, 0.84980)"
"51033030202","Census Tract 302.02, Caroline County, Virginia",list(list(c(-77.322687, -77.321128, -77.320929, -77.31527, -77.31082, -77.308339, -77.308219, -77.309985, -77.312249, -77.313745, -77.31541, -77.317671, -77.319943, -77.321188, -77.31982, -77.319363, -77.320301, -77.320551, -77.320417, -77.319589, -77.319942, -77.31889, -77.315345, -77.313608, -77.311996, -77.311173, -77.314834, -77.317094, -77.318122, -77.315946, -77.315276, -77.315701, -77.317028, -77.318618, -77.320314, -77.323683, -77.324182, -77.323649, -77.322499, -77.320482, -77.320082, -77.321145, 
-77.319511, -77.316615, -77.313869, -77.31166, -77.305155, -77.299785, -77.297832, -77.295909, -77.294365, -77.287936, -77.286476, -77.278832, -77.274272, -77.273983, -77.273739, -77.271699, -77.269053, -77.266866, -77.256802, -77.253568, -77.248723, -77.247045, -77.242279, -77.24011, -77.23374, -77.231677, -77.22816, -77.224832, -77.218088, -77.217035, -77.216123, -77.213449, -77.20858, -77.206955, -77.202839, -77.198657, -77.19716, -77.195764, -77.192489, -77.190256, -77.188254, -77.186114, -77.183256, 
